ranker,player,nationality,position,team,age,birth_year,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,matches
243,Earl Edwards Jr.,us USA,GK,NE Revolution,31,1992,10.0,3,0.30,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
244,Raheem Edwards,ca CAN,DF,LA Galaxy,27,1995,20.8,53,2.55,37,2,5,2,3,4,7,0.34,3,0,1,2,1,0,Matches
245,Jack Elliott,eng ENG,DF,Philadelphia Union,27,1995,31.0,26,0.84,18,1,0,7,0,0,1,0.03,1,0,0,0,0,0,Matches
246,Herbert Endeley,us USA,MFFW,FC Dallas,21,2001,2.4,5,2.12,3,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
247,Emeka Eneli,us USA,DFMF,Real Salt Lake,23,1999,14.7,33,2.24,26,0,1,0,6,0,0,0.00,0,0,0,0,0,0,Matches
248,Ramiro Enrique,ar ARG,FW,Orlando City,21,2001,11.5,18,1.56,8,0,4,4,2,0,3,0.26,3,0,0,0,0,0,Matches
249,Franco Escobar,ar ARG,DF,Houston Dynamo,27,1995,24.7,34,1.38,22,1,4,3,2,2,2,0.08,2,0,0,0,0,0,Matches
250,Cristian Espinoza,ar ARG,FWMF,SJ Earthquakes,27,1995,33.7,176,5.23,93,57,15,7,0,4,15,0.45,9,3,2,1,0,0,Matches
Rk
251,Roger Espinoza,hn HON,MF,Sporting KC,36,1986,8.1,17,2.10,16,0,0,0,0,1,2,0.25,2,0,0,0,0,0,Matches
252,Derrick Etienne,ht HAI,FWMF,Atlanta Utd,26,1996,11.6,32,2.76,28,0,0,1,3,0,4,0.34,2,0,0,0,2,0,Matches
253,Evander,br BRA,MFFW,Portland Timbers,24,1998,24.5,110,4.48,50,32,9,8,8,3,8,0.33,6,0,1,0,0,1,Matches
254,Diego Fagúndez,uy URU,FWMF,Austin,27,1995,11.4,43,3.79,25,13,3,0,2,0,3,0.26,3,0,0,0,0,0,Matches
255,Diego Fagúndez,uy URU,FWMF,LA Galaxy,27,1995,6.4,24,3.76,16,6,0,0,2,0,3,0.47,2,1,0,0,0,0,Matches
256,José Fajardo,pa PAN,FWMF,D.C. United,29,1993,2.7,5,1.84,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
257,Mamadou Fall,sn SEN,DF,LAFC,20,2002,1.0,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
258,Marco Farfan,us USA,DF,FC Dallas,24,1998,29.8,30,1.01,26,3,0,0,1,0,3,0.10,3,0,0,0,0,0,Matches
259,Jordan Faria,ca CAN,FW,Toronto FC,22,2000,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
260,Facundo Farías,ar ARG,FWMF,Inter Miami,20,2002,9.3,33,3.55,25,2,3,3,0,0,4,0.43,4,0,0,0,0,0,Matches
261,Andrew Farrell,us USA,DF,NE Revolution,30,1992,21.5,15,0.70,14,0,0,0,0,1,2,0.09,2,0,0,0,0,0,Matches
262,Mohamed Farsi,dz ALG,DFMF,Columbus Crew,23,1999,24.0,47,1.96,39,1,4,1,1,1,8,0.33,7,0,1,0,0,0,Matches
263,Felipe,br BRA,MF,Orlando City,32,1990,6.3,15,2.39,13,0,0,0,1,1,2,0.32,2,0,0,0,0,0,Matches
264,Julián Fernández,ar ARG,FWMF,NYCFC,19,2004,3.6,23,6.43,17,4,2,0,0,0,1,0.28,1,0,0,0,0,0,Matches
265,Omir Fernandez,us USA,MFFW,NY Red Bulls,23,1999,19.4,58,2.99,38,0,7,7,6,0,6,0.31,4,0,0,2,0,0,Matches
266,Jesús Ferreira,us USA,FW,FC Dallas,22,2000,25.2,108,4.29,60,30,7,9,0,2,13,0.52,7,1,3,2,0,0,Matches
267,Sebastián Ferreira,py PAR,FW,Houston Dynamo,24,1998,3.4,7,2.09,4,0,1,1,1,0,0,0.00,0,0,0,0,0,0,Matches
268,Ethan Finlay,us USA,FWMF,Austin,32,1990,18.8,35,1.86,28,1,2,3,1,0,6,0.32,5,0,0,1,0,0,Matches
269,Nicolas Firmino,us USA,MF,Atlanta Utd,22,2001,0.0,1,22.50,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
270,Leon Flach,us USA,MF,Philadelphia Union,21,2001,19.9,29,1.46,25,0,0,2,0,2,3,0.15,2,0,0,1,0,0,Matches
271,Kristian Fletcher,us USA,FWMF,D.C. United,17,2005,1.5,4,2.75,4,0,0,0,0,0,2,1.37,2,0,0,0,0,0,Matches
272,Danny Flores,us USA,MF,Sporting KC,20,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
273,CJ Fodrey,us USA,DFFW,Austin,18,2004,0.4,1,2.81,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
274,Nathan Fogaça,br BRA,FW,Portland Timbers,23,1999,6.3,19,3.02,12,0,4,3,0,0,4,0.64,1,0,2,1,0,0,Matches
275,Andreu Fontàs,es ESP,DF,Sporting KC,33,1989,26.6,25,0.94,21,0,0,3,0,1,3,0.11,3,0,0,0,0,0,Matches
Rk
276,Ajani Fortune,tt TRI,MF,Atlanta Utd,20,2002,4.2,3,0.72,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
277,Taxiarchis Fountas,gr GRE,FWMF,D.C. United,27,1995,12.2,35,2.87,22,0,3,3,5,2,3,0.25,1,0,0,1,1,0,Matches
278,Franco Fragapane,ar ARG,MFFW,Minnesota Utd,29,1993,14.8,62,4.19,46,9,1,3,3,0,4,0.27,1,1,0,1,1,0,Matches
279,Iván Franco,py PAR,FWMF,Houston Dynamo,22,2000,11.8,30,2.53,21,0,3,3,3,0,3,0.25,3,0,0,0,0,0,Matches
280,Kobe Franklin,ca CAN,DFMF,Toronto FC,19,2003,24.1,42,1.74,35,3,1,1,1,1,3,0.12,3,0,0,0,0,0,Matches
281,Liam Fraser,ca CAN,MF,FC Dallas,24,1998,4.1,2,0.49,2,0,0,0,0,0,1,0.24,1,0,0,0,0,0,Matches
282,Ian Fray,us USA,DFMF,Inter Miami,20,2002,7.3,16,2.20,12,1,1,1,0,1,2,0.28,2,0,0,0,0,0,Matches
283,Alexander Freeman,us USA,DF,Orlando City,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
284,Matt Freese,us USA,GK,NYCFC,24,1998,10.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
285,Stefan Frei,ch SUI,GK,Seattle Sounders,36,1986,32.0,3,0.09,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
286,Ray Gaddis,us USA,DF,FC Cincinnati,33,1990,13.9,12,0.86,11,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
287,Julian Gaines,us USA,DF,LAFC,20,2002,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
288,McKinze Gaines,us USA,FWMF,Charlotte,24,1998,8.2,26,3.18,13,1,8,2,1,1,1,0.12,1,0,0,0,0,0,Matches
289,Jon Gallagher,ie IRL,DFMF,Austin,26,1996,31.0,66,2.13,56,2,4,2,2,0,11,0.36,10,0,0,0,1,0,Matches
290,Pedro Gallese,pe PER,GK,Orlando City,32,1990,30.0,7,0.23,4,3,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches
291,Braian Galván,ar ARG,FWDF,Colorado Rapids,22,2000,7.4,21,2.85,16,0,1,0,3,1,1,0.14,0,0,0,0,1,0,Matches
292,Mender García,co COL,FWMF,Minnesota Utd,24,1998,11.4,29,2.53,23,0,2,2,1,1,2,0.17,2,0,0,0,0,0,Matches
293,Chase Gasper,us USA,DF,Houston Dynamo,27,1996,2.3,2,0.86,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
294,Ryan Gauld,sct SCO,FWMF,Vancouver W'caps,27,1995,29.2,140,4.79,92,28,1,14,3,2,19,0.65,11,3,0,4,1,0,Matches
295,Luka Gavran,ca CAN,GK,Toronto FC,22,2000,4.0,1,0.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
296,Dániel Gazdag,hu HUN,MF,Philadelphia Union,26,1996,30.3,109,3.59,84,7,3,6,8,1,19,0.63,15,0,1,1,2,0,Matches
297,Geovane,br BRA,DF,FC Dallas,21,2001,11.0,22,2.01,14,1,2,1,3,1,3,0.27,2,0,1,0,0,0,Matches
298,Alex Gersbach,au AUS,DFMF,Colorado Rapids,25,1997,2.9,3,1.03,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
299,Giorgos Giakoumakis,gr GRE,FW,Atlanta Utd,28,1994,19.8,37,1.87,28,0,2,0,6,1,6,0.30,3,0,2,0,1,0,Matches
300,Carles Gil,es ESP,MF,NE Revolution,30,1992,29.1,201,6.91,131,33,15,9,11,2,29,1.00,20,3,1,4,0,1,Matches
Rk
301,Nacho Gil,es ESP,FWDF,NE Revolution,27,1995,5.8,16,2.74,14,1,0,0,1,0,3,0.51,3,0,0,0,0,0,Matches
302,Gastón Giménez,py PAR,MF,Chicago Fire,31,1991,24.4,44,1.80,30,8,0,3,0,3,4,0.16,3,0,0,0,0,1,Matches
303,Nicholas Gioacchini,us USA,FWMF,St. Louis,22,2000,23.3,69,2.96,47,0,2,7,12,1,8,0.34,4,0,0,3,1,0,Matches
304,Justen Glad,us USA,DF,Real Salt Lake,25,1997,30.2,21,0.70,19,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
305,Jakob Glesnes,no NOR,DF,Philadelphia Union,28,1994,31.0,34,1.10,27,2,1,3,0,1,4,0.13,2,1,0,1,0,0,Matches
306,Caden Glover,us USA,MF,St. Louis,15,2007,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
307,Aníbal Godoy,pa PAN,MF,Nashville SC,32,1990,18.5,26,1.41,23,0,0,2,1,0,1,0.05,0,0,0,1,0,0,Matches
308,Yeimar Gómez Andrade,co COL,DF,Seattle Sounders,30,1992,32.1,14,0.44,11,0,0,1,0,2,0,0.00,0,0,0,0,0,0,Matches
309,Carlos Gómez,co COL,MFFW,Real Salt Lake,20,2002,15.5,69,4.44,48,5,11,2,1,2,8,0.51,7,0,1,0,0,0,Matches
310,Diego Gómez,py PAR,MFFW,Inter Miami,19,2003,4.6,9,1.95,7,0,0,0,1,1,2,0.43,2,0,0,0,0,0,Matches
311,Gaston Gonzalez,ar ARG,FWDF,Orlando City,21,2001,8.0,11,1.38,8,1,0,0,1,1,2,0.25,2,0,0,0,0,0,Matches
312,Mario González,es ESP,FW,LAFC,26,1996,4.3,7,1.63,5,0,1,1,0,0,2,0.47,1,0,1,0,0,0,Matches
313,Omar Gonzalez,us USA,DF,NE Revolution,34,1988,9.6,3,0.31,2,1,0,0,0,0,1,0.10,0,1,0,0,0,0,Matches
314,Zavier Gozo,us USA,FW,Real Salt Lake,15,2007,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
315,Alejandro Granados,es ESP,FW,Orlando City,16,2006,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
316,Tayvon Gray,jm JAM,DF,NYCFC,20,2002,22.7,30,1.32,24,2,2,1,1,0,1,0.04,0,1,0,0,0,0,Matches
317,Jacob Greene,us USA,DF,D.C. United,19,2003,5.4,5,0.94,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
318,Gregore,br BRA,MF,Inter Miami,28,1994,4.3,4,0.94,4,0,0,0,0,0,1,0.23,1,0,0,0,0,0,Matches
319,Ján Greguš,sk SVK,MF,Nashville SC,32,1991,2.5,7,2.79,7,0,0,0,0,0,1,0.40,1,0,0,0,0,0,Matches
320,Ján Greguš,sk SVK,MF,Minnesota Utd,32,1991,10.0,23,2.29,16,4,1,1,1,0,1,0.10,0,0,0,1,0,0,Matches
321,Julian Gressel,us USA,DFMF,Columbus Crew,29,1993,8.2,44,5.36,30,13,1,0,0,0,1,0.12,0,1,0,0,0,0,Matches
322,Julian Gressel,us USA,MF,Vancouver W'caps,29,1993,15.1,77,5.11,54,16,3,2,0,2,8,0.53,5,3,0,0,0,0,Matches
323,Victor Griffith,pa PAN,MF,Portland Timbers,22,2000,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
324,Carlos Gruezo,ec ECU,MF,SJ Earthquakes,27,1995,23.9,27,1.13,25,0,0,0,1,1,3,0.13,3,0,0,0,0,0,Matches
325,Brian Gutiérrez,us USA,FWMF,Chicago Fire,19,2003,26.5,99,3.74,71,3,9,3,13,0,12,0.45,10,0,0,0,2,0,Matches
Rk
326,Cristián Gutiérrez,cl CHI,DF,Toronto FC,25,1997,2.7,3,1.11,3,0,0,0,0,0,1,0.37,1,0,0,0,0,0,Matches
327,Diego Gutierrez,us USA,FWMF,Portland Timbers,23,1999,2.7,4,1.46,4,0,0,0,0,0,1,0.37,1,0,0,0,0,0,Matches
328,Felipe Gutiérrez,cl CHI,MF,Sporting KC,32,1990,3.3,12,3.69,7,1,1,1,1,1,1,0.31,0,0,0,1,0,0,Matches
329,Andrew Gutman,us USA,DF,Atlanta Utd,26,1996,15.4,39,2.53,33,0,2,3,0,1,7,0.45,5,0,1,1,0,0,Matches
330,Andrew Gutman,us USA,DF,Colorado Rapids,26,1996,11.2,25,2.23,16,0,5,1,1,2,2,0.18,1,0,0,0,1,0,Matches
331,Brad Guzan,us USA,GK,Atlanta Utd,38,1984,27.0,2,0.07,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
332,Justin Haak,us USA,DFMF,NYCFC,21,2001,10.1,6,0.59,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
333,Luke Haakenson,us USA,MFFW,Nashville SC,25,1997,3.0,4,1.32,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
334,Teenage Hadebe,zw ZIM,DF,Houston Dynamo,27,1995,11.5,3,0.26,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
335,Nick Hagglund,us USA,DF,FC Cincinnati,30,1992,23.9,12,0.50,12,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
336,Maren Haile-Selassie,ch SUI,FWDF,Chicago Fire,23,1999,21.2,67,3.16,52,4,5,4,1,1,7,0.33,5,0,0,1,1,0,Matches
337,Julian Hall,us USA,FW,NY Red Bulls,14,2008,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
338,Michael Halliday,us USA,DF,Orlando City,20,2003,9.5,16,1.69,13,2,0,0,1,0,2,0.21,2,0,0,0,0,0,Matches
339,Bret Halsey,us USA,DF,FC Cincinnati,22,2000,2.6,9,3.51,6,1,0,2,0,0,2,0.78,0,1,0,1,0,0,Matches
340,Ahmed Hamdi,eg EGY,MFFW,CF Montréal,24,1998,5.3,14,2.65,14,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
341,Yosuke Hanya,jp JPN,FWMF,Colorado Rapids,24,1999,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
342,Ian Harkes,us USA,MF,NE Revolution,27,1995,6.7,14,2.09,12,0,2,0,0,0,1,0.15,1,0,0,0,0,0,Matches
343,Cameron Harper,us USA,DFMF,NY Red Bulls,21,2001,23.9,48,2.01,38,1,3,3,1,2,2,0.08,1,1,0,0,0,0,Matches
344,Nathan Harriel,us USA,DF,Philadelphia Union,21,2001,18.6,30,1.62,19,1,2,4,1,3,2,0.11,2,0,0,0,0,0,Matches
345,Calvin Harris,eng ENG,FW,Colorado Rapids,22,2000,10.0,14,1.40,11,0,1,2,0,0,3,0.30,2,0,1,0,0,0,Matches
346,Thomas Hasal,ca CAN,GK,Vancouver W'caps,23,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
347,Héber,br BRA,FWMF,Seattle Sounders,31,1991,11.8,32,2.71,27,0,3,1,1,0,2,0.17,2,0,0,0,0,0,Matches
348,Matt Hedges,us USA,DF,Toronto FC,32,1990,11.9,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
349,Matt Hedges,us USA,DF,Austin,32,1990,3.4,3,0.88,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
350,Chris Hegardt,us USA,FWMF,Charlotte,21,2002,0.6,3,4.74,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk
351,Fabian Herbers,de GER,MFFW,Chicago Fire,29,1993,21.9,43,1.96,42,1,0,0,0,0,5,0.23,5,0,0,0,0,0,Matches
352,Felipe Hernandez,us USA,MF,Sporting KC,24,1998,3.6,4,1.12,1,2,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
353,Javier Hernández,mx MEX,FW,LA Galaxy,34,1988,7.6,21,2.75,17,0,1,2,1,0,0,0.00,0,0,0,0,0,0,Matches
354,Ronald Hernández,ve VEN,DF,Atlanta Utd,25,1997,7.8,11,1.41,8,1,1,0,1,0,1,0.13,1,0,0,0,0,0,Matches
355,Aaron Herrera,gt GUA,DFMF,CF Montréal,25,1997,15.6,33,2.11,29,0,0,2,2,0,3,0.19,3,0,0,0,0,0,Matches
356,Héctor Herrera,mx MEX,MF,Houston Dynamo,32,1990,28.1,145,5.16,89,33,13,2,8,0,22,0.78,16,4,0,0,2,0,Matches
357,Kyle Hiebert,ca CAN,DF,St. Louis,25,1997,23.6,21,0.89,17,3,0,0,0,1,2,0.08,2,0,0,0,0,0,Matches
358,Brendan Hines-Ike,us USA,DF,D.C. United,28,1994,10.4,5,0.48,3,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
359,Bongokuhle Hlongwane,za RSA,FW,Minnesota Utd,22,2000,27.6,105,3.80,64,0,17,13,10,1,14,0.51,9,0,1,3,1,0,Matches
360,Junior Hoilett,ca CAN,FWMF,Vancouver W'caps,32,1990,2.6,11,4.27,7,2,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
361,Ryan Hollingshead,us USA,DF,LAFC,31,1991,26.1,47,1.81,36,4,2,1,2,2,3,0.12,2,0,0,1,0,0,Matches
362,Erik Holt,us USA,DF,Real Salt Lake,26,1996,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
363,Jackson Hopkins,us USA,MF,D.C. United,18,2004,2.2,4,1.85,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
364,Matthew Hoppe,us USA,FWMF,SJ Earthquakes,21,2001,4.7,8,1.71,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
365,Keegan Hughes,us USA,DF,Columbus Crew,22,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
366,Erik Hurtado,us USA,FWMF,D.C. United,32,1990,3.0,8,2.63,7,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
367,Franco Ibarra,ar ARG,MF,Toronto FC,21,2001,4.9,4,0.82,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
368,Franco Ibarra,ar ARG,MF,Atlanta Utd,21,2001,14.2,13,0.92,10,0,1,0,1,1,0,0.00,0,0,0,0,0,0,Matches
369,Sebastien Ibeagha,us USA,DF,FC Dallas,31,1992,26.5,11,0.42,9,1,0,1,0,0,2,0.08,2,0,0,0,0,0,Matches
370,Aliyu Ibrahim,ng NGA,FW,Houston Dynamo,21,2002,13.4,21,1.57,17,0,1,3,0,0,2,0.15,2,0,0,0,0,0,Matches
371,Sunusi Ibrahim,ng NGA,FWMF,CF Montréal,20,2002,13.0,38,2.92,31,0,2,2,2,1,4,0.31,3,0,0,0,0,1,Matches
372,Tega Ikoba,us USA,FW,Portland Timbers,19,2003,1.0,5,5.23,3,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
373,Mitja Ilenič,si SVN,DF,NYCFC,18,2004,13.2,20,1.51,20,0,0,0,0,0,3,0.23,3,0,0,0,0,0,Matches
374,Ilias Iliadis,gr GRE,DFMF,CF Montréal,21,2001,2.8,7,2.51,5,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
375,Marko Ilić,rs SRB,GK,Colorado Rapids,24,1998,13.0,2,0.15,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk
376,Asier Illarramendi,es ESP,MF,FC Dallas,32,1990,7.7,11,1.42,9,0,0,0,2,0,2,0.26,2,0,0,0,0,0,Matches
377,Lorenzo Insigne,it ITA,FWMF,Toronto FC,31,1991,16.9,75,4.44,52,10,9,2,1,1,6,0.36,5,1,0,0,0,0,Matches
378,Clint Irwin,us USA,GK,Minnesota Utd,33,1989,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
379,Aljaž Ivačič,si SVN,GK,Portland Timbers,29,1993,15.0,2,0.13,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
380,Emmanuel Iwe,us USA,FW,Minnesota Utd,22,2000,0.6,2,3.40,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
381,Ousman jabang,us USA,DF,CF Montréal,21,2001,0.9,1,1.17,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
382,Aziel Jackson,us USA,MFFW,St. Louis,21,2001,12.4,52,4.19,33,3,4,3,7,2,9,0.73,3,2,1,1,2,0,Matches
383,Jacob Jackson,us USA,GK,NE Revolution,22,2000,2.0,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
384,Bertin Jacquesson,fr FRA,FWMF,Real Salt Lake,22,2001,4.0,7,1.76,5,0,0,2,0,0,1,0.25,1,0,0,0,0,0,Matches
385,Eldin Jakupović,ch SUI,GK,LAFC,38,1984,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
386,Robin Jansson,se SWE,DF,Orlando City,31,1991,32.0,20,0.62,17,1,0,0,1,1,2,0.06,1,0,0,0,1,0,Matches
387,Andres Jasson,us USA,FW,NYCFC,21,2002,9.0,28,3.11,13,2,4,5,4,0,3,0.33,1,0,0,1,1,0,Matches
388,Mohanad Jeahze,iq IRQ,DF,D.C. United,25,1997,4.0,8,1.98,7,0,0,0,1,0,2,0.49,2,0,0,0,0,0,Matches
389,Corentin Jean,fr FRA,FWMF,Inter Miami,27,1995,9.2,34,3.69,28,1,0,3,2,0,3,0.33,1,0,0,2,0,0,Matches
390,Isak Jensen,dk DEN,MFFW,St. Louis,19,2003,1.6,5,3.15,3,0,1,0,1,0,1,0.63,1,0,0,0,0,0,Matches
391,Hector Jiménez,us USA,MF,Austin,34,1988,0.6,2,3.53,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
392,Jesús Jiménez,es ESP,FWMF,FC Dallas,29,1993,7.6,13,1.69,12,0,0,1,0,0,2,0.26,2,0,0,0,0,0,Matches
393,Stiven Jimenez,us USA,FW,FC Cincinnati,15,2007,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
394,Levonte Johnson,ca CAN,FWDF,Vancouver W'caps,23,1999,2.2,7,3.13,5,0,1,0,1,0,1,0.45,0,0,0,0,1,0,Matches
395,Sean Johnson,us USA,GK,Toronto FC,33,1989,20.0,3,0.15,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
396,DeJuan Jones,us USA,DF,NE Revolution,25,1997,24.1,63,2.62,50,4,6,0,1,2,8,0.33,7,0,0,0,0,1,Matches
397,Derrick Jones,us USA,MFDF,Charlotte,25,1997,20.5,8,0.39,7,0,1,0,0,0,1,0.05,1,0,0,0,0,0,Matches
398,Juan José Sánchez,co COL,DF,Atlanta Utd,25,1998,23.7,17,0.72,11,1,0,5,0,0,2,0.08,2,0,0,0,0,0,Matches
399,Dejan Joveljić,rs SRB,FW,LA Galaxy,23,1999,18.1,53,2.93,43,0,4,2,3,1,8,0.44,7,0,0,0,0,1,Matches
400,Kamil Jóźwiak,pl POL,FWMF,Charlotte,24,1998,15.3,50,3.26,37,1,5,1,5,1,10,0.65,8,0,0,0,2,0,Matches
Rk
401,Preston Judd,us USA,FW,LA Galaxy,23,1999,7.1,19,2.66,12,0,4,1,2,0,3,0.42,2,0,0,0,1,0,Matches
402,Judson,br BRA,MF,SJ Earthquakes,29,1993,5.2,5,0.96,4,0,0,0,1,0,1,0.19,1,0,0,0,0,0,Matches
403,Anderson Julio,ec ECU,FW,Real Salt Lake,26,1996,12.8,32,2.50,18,0,7,3,1,3,2,0.16,0,0,1,0,0,1,Matches
404,Juninho,br BRA,MF,Orlando City,22,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
405,Sam Junqua,us USA,DFMF,FC Dallas,26,1996,11.4,12,1.06,10,1,1,0,0,0,1,0.09,1,0,0,0,0,0,Matches
406,Kristijan Kahlina,hr CRO,GK,Charlotte,30,1992,24.0,1,0.04,1,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
407,Brent Kallman,us USA,DFFW,Minnesota Utd,32,1990,2.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
408,Kei Kamara,sl SLE,FW,Chicago Fire,38,1984,16.9,27,1.60,21,0,0,5,1,0,1,0.06,1,0,0,0,0,0,Matches
409,Bernard Kamungo,us USA,FWMF,FC Dallas,21,2002,5.6,17,3.06,8,0,5,2,1,1,1,0.18,1,0,0,0,0,0,Matches
410,Alec Kann,us USA,GK,FC Cincinnati,32,1990,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
411,Ercan Kara,at AUT,FW,Orlando City,27,1996,9.4,15,1.59,12,0,0,1,2,0,4,0.43,3,0,0,0,1,0,Matches
412,Ibrahim Kasule,ug UGA,MF,NY Red Bulls,18,2004,0.3,1,3.33,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
413,Mark-Anthony Kaye,ca CAN,MF,Toronto FC,28,1994,20.4,34,1.66,29,0,3,0,1,1,1,0.05,1,0,0,0,0,0,Matches
414,Mark-Anthony Kaye,ca CAN,MF,NE Revolution,28,1994,8.7,18,2.08,17,0,0,0,1,0,3,0.35,3,0,0,0,0,0,Matches
415,Axel Kei,us USA,FW,Real Salt Lake,15,2007,0.1,1,12.86,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
416,Kipp Keller,us USA,DF,Austin,22,2000,4.9,2,0.41,2,0,0,0,0,0,1,0.21,1,0,0,0,0,0,Matches
417,Deandre Kerr,ca CAN,FWMF,Toronto FC,20,2002,13.5,29,2.15,17,0,4,4,3,1,3,0.22,2,0,1,0,0,0,Matches
418,Henry Kessler,us USA,DF,NE Revolution,24,1998,7.7,5,0.65,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
419,Benjamin Kikanovic,us USA,FWMF,SJ Earthquakes,23,2000,7.8,14,1.79,9,0,3,0,2,0,1,0.13,1,0,0,0,0,0,Matches
420,Gadi Kinda,il ISR,MF,Sporting KC,28,1994,9.3,39,4.19,25,4,5,2,3,0,9,0.97,5,0,2,0,2,0,Matches
421,Sota Kitahara,us USA,DF,Seattle Sounders,20,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
422,Klauss,br BRA,FW,St. Louis,25,1997,14.6,38,2.60,25,0,2,6,2,3,4,0.27,2,0,2,0,0,0,Matches
423,John Klein,us USA,MF,St. Louis,23,1999,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
