ranker,player,nationality,position,team,age,birth_year,minutes_90s,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,matches
361,Danley Jean-Jacques,ht HAI,MF,Philadelphia Union,23,2000,5.0,4,0.81,4,0,0,0,0,0,1,0.20,1,0,0,0,0,0,Matches
362,Hector Jiménez,us USA,DF,Austin,35,1988,6.4,10,1.56,10,0,0,0,0,0,3,0.47,3,0,0,0,0,0,Matches
363,Stiven Jimenez,us USA,MF,FC Cincinnati,16,2007,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
364,Levonte Johnson,ca CAN,FWMF,Vancouver W'caps,24,1999,7.4,15,2.02,10,0,2,1,2,0,2,0.27,2,0,0,0,0,0,Matches
365,Sean Johnson,us USA,GK,Toronto FC,34,1989,25.0,3,0.12,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
366,DeJuan Jones,us USA,DF,NE Revolution,26,1997,15.7,33,2.10,23,3,3,0,3,1,4,0.25,4,0,0,0,0,0,Matches
367,DeJuan Jones,us USA,DF,Columbus Crew,26,1997,4.5,10,2.20,7,1,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
368,Derrick Jones,us USA,MF,Columbus Crew,26,1997,5.3,6,1.13,4,0,1,0,0,1,2,0.38,2,0,0,0,0,0,Matches
369,Isaiah Jones,us USA,MFFW,Nashville SC,17,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
370,Malachi Jones,sl SLE,FW,NYCFC,20,2003,5.4,17,3.14,14,0,1,0,0,2,3,0.55,3,0,0,0,0,0,Matches
371,Dejan Joveljić,rs SRB,FW,LA Galaxy,24,1999,21.4,58,2.71,39,0,5,7,4,3,9,0.42,5,0,2,2,0,0,Matches
372,Mykhi Joyner,us USA,FW,St. Louis,17,2006,0.5,1,2.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
373,Preston Judd,us USA,FW,SJ Earthquakes,24,1999,8.0,14,1.75,12,0,0,2,0,0,1,0.13,0,0,0,1,0,0,Matches
374,Anderson Julio,ec ECU,FWMF,Real Salt Lake,27,1996,15.5,48,3.10,33,1,1,8,3,2,5,0.32,3,0,0,0,1,1,Matches
375,Sam Junqua,us USA,DF,FC Dallas,27,1996,24.9,23,0.92,20,1,0,2,0,0,4,0.16,3,0,0,1,0,0,Matches
Rk
376,Sawyer Jura,us USA,DF,Portland Timbers,17,2006,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
377,Cyprian Kachwele,tz TAN,MF,Vancouver W'caps,18,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
378,Kristijan Kahlina,hr CRO,GK,Charlotte,31,1992,34.0,8,0.24,7,1,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches
379,Brent Kallman,us USA,DF,Nashville SC,33,1990,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
380,Kei Kamara,sl SLE,FW,LAFC,39,1984,11.2,24,2.15,21,0,0,2,0,1,7,0.63,6,0,0,1,0,0,Matches
381,Bernard Kamungo,us USA,MFFW,FC Dallas,22,2002,14.7,33,2.25,23,0,2,5,3,0,6,0.41,4,0,0,1,1,0,Matches
382,Alec Kann,us USA,GK,FC Cincinnati,33,1990,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
383,Alexandros Katranis,gr GRE,DF,Real Salt Lake,25,1998,22.2,55,2.48,42,7,1,4,1,0,9,0.41,8,0,0,0,1,0,Matches
384,Mark-Anthony Kaye,ca CAN,MF,NE Revolution,29,1994,15.5,43,2.78,38,0,1,1,1,2,1,0.06,1,0,0,0,0,0,Matches
385,Kipp Keller,us USA,DF,FC Cincinnati,23,2000,9.1,5,0.55,2,0,0,3,0,0,0,0.00,0,0,0,0,0,0,Matches
386,Kevin Kelsy,ve VEN,FW,FC Cincinnati,19,2004,13.8,26,1.88,17,0,3,1,5,0,2,0.14,1,0,0,0,1,0,Matches
387,Deandre Kerr,ca CAN,FW,Toronto FC,21,2002,11.0,15,1.37,8,0,2,3,1,1,1,0.09,1,0,0,0,0,0,Matches
388,Henry Kessler,us USA,DF,NE Revolution,25,1998,15.4,4,0.26,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
389,Henry Kessler,us USA,DF,St. Louis,25,1998,7.5,4,0.53,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
390,Hosei Kijima,jp JPN,MFFW,St. Louis,21,2002,8.7,33,3.78,23,0,3,2,5,0,1,0.11,1,0,0,0,0,0,Matches
391,Benjamin Kikanovic,us USA,FWDF,SJ Earthquakes,24,2000,13.9,20,1.44,16,0,0,3,1,0,0,0.00,0,0,0,0,0,0,Matches
392,Sota Kitahara,us USA,DFMF,Seattle Sounders,21,2003,1.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
393,Klauss,br BRA,FW,St. Louis,26,1997,21.8,83,3.81,60,0,8,8,5,2,5,0.23,4,0,1,0,0,0,Matches
394,John Klein,us USA,FWMF,St. Louis,24,1999,6.1,16,2.64,13,0,0,2,1,0,1,0.16,1,0,0,0,0,0,Matches
395,Mateusz Klich,pl POL,MF,D.C. United,33,1990,29.6,154,5.20,87,58,2,3,2,2,15,0.51,11,4,0,0,0,0,Matches
396,Jeorgio Kocevski,us USA,MFFW,Orlando City,21,2002,1.7,2,1.15,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
397,Žan Kolmanič,si SVN,DFFW,Austin,23,2000,6.0,21,3.51,12,9,0,0,0,0,3,0.50,2,1,0,0,0,0,Matches
398,Georgios Koutsias,gr GRE,FWMF,Chicago Fire,19,2004,9.0,17,1.89,7,1,1,4,4,0,3,0.33,1,0,0,1,1,0,Matches
399,Sebastian Kowalczyk,pl POL,FWMF,Houston Dynamo,25,1998,23.9,67,2.81,56,3,3,3,1,1,5,0.21,4,0,1,0,0,0,Matches
400,Damir Kreilach,hr CRO,FW,Vancouver W'caps,34,1989,5.2,5,0.96,2,0,0,2,1,0,0,0.00,0,0,0,0,0,0,Matches
Rk
401,Serhiy Kryvtsov,ua UKR,DF,Inter Miami,32,1991,15.4,3,0.19,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
402,Theodore Ku-Dipietro,us USA,MFFW,D.C. United,22,2002,20.7,49,2.36,36,0,6,2,5,0,7,0.34,4,0,1,0,2,0,Matches
403,Yuya Kubo,jp JPN,FWDF,FC Cincinnati,30,1993,26.6,74,2.78,56,7,2,5,3,1,7,0.26,4,1,0,1,1,0,Matches
404,Mathías Laborda,uy URU,DF,Vancouver W'caps,24,1999,21.7,19,0.88,18,0,0,1,0,0,2,0.09,2,0,0,0,0,0,Matches
405,Luca Langoni,ar ARG,FW,NE Revolution,21,2002,7.8,18,2.29,15,0,2,0,1,0,4,0.51,2,0,1,0,1,0,Matches
406,Lassi Lappalainen,fi FIN,DFMF,CF Montréal,25,1998,3.7,7,1.91,6,0,0,0,1,0,1,0.27,1,0,0,0,0,0,Matches
407,Oliver Larraz,us USA,MF,Colorado Rapids,22,2001,24.4,51,2.09,39,3,2,1,6,0,0,0.00,0,0,0,0,0,0,Matches
408,Richie Laryea,ca CAN,DFMF,Toronto FC,29,1995,10.0,23,2.30,16,0,1,1,5,0,3,0.30,2,0,0,0,1,0,Matches
409,Ariel Lassiter,cr CRC,DFMF,Chicago Fire,29,1994,4.9,9,1.82,6,1,0,1,0,1,1,0.20,0,0,0,1,0,0,Matches
410,Ariel Lassiter,cr CRC,DFMF,CF Montréal,29,1994,17.7,37,2.09,28,4,2,1,2,0,7,0.40,4,3,0,0,0,0,Matches
411,Randall Leal,cr CRC,MF,Nashville SC,27,1997,0.5,1,1.91,1,0,0,0,0,0,1,1.91,1,0,0,0,0,0,Matches
412,Tim Leibold,de GER,DF,Sporting KC,30,1993,24.5,57,2.33,48,1,0,3,2,3,3,0.12,2,0,0,0,0,1,Matches
413,Brooks Lennon,us USA,DFMF,Atlanta Utd,26,1997,32.8,105,3.20,69,30,2,2,2,0,9,0.27,9,0,0,0,0,0,Matches
414,Tucker Lepley,us USA,MF,LA Galaxy,22,2002,0.5,2,3.83,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
415,Jonathan Lewis,us USA,FW,Colorado Rapids,26,1997,8.4,29,3.45,21,0,4,2,0,2,3,0.36,3,0,0,0,0,0,Matches
416,Danny Leyva,us USA,MF,Seattle Sounders,20,2003,2.5,13,5.11,7,4,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
417,Nick Lima,us USA,DF,NE Revolution,29,1994,20.2,29,1.44,24,1,1,0,0,3,1,0.05,1,0,0,0,0,0,Matches
418,Jaylin Lindsey,us USA,DF,Charlotte,23,2000,3.4,6,1.78,5,0,0,0,1,0,1,0.30,1,0,0,0,0,0,Matches
419,Sebastian Lletget,us USA,MF,FC Dallas,31,1992,20.7,69,3.33,41,20,0,4,2,2,9,0.43,4,4,0,1,0,0,Matches
420,Hugo Lloris,fr FRA,GK,LAFC,37,1986,33.0,8,0.24,7,1,0,0,0,0,3,0.09,2,1,0,0,0,0,Matches
421,Saba Lobzhanidze,ge GEO,FWMF,Atlanta Utd,29,1994,27.3,82,3.01,56,9,6,7,3,1,8,0.29,6,2,0,0,0,0,Matches
422,Robin Lod,fi FIN,MFFW,Minnesota Utd,30,1993,26.5,96,3.62,80,4,4,5,1,2,18,0.68,14,1,2,1,0,0,Matches
423,Nicolás Lodeiro,uy URU,MFFW,Orlando City,34,1989,19.0,96,5.06,66,21,1,8,0,0,14,0.74,10,2,0,2,0,0,Matches
424,Jasper Löffelsend,de GER,MF,Colorado Rapids,26,1997,3.8,4,1.05,3,1,0,0,0,0,2,0.52,2,0,0,0,0,0,Matches
425,Aaron Long,us USA,DF,LAFC,31,1992,26.4,9,0.34,7,0,0,1,0,1,2,0.08,1,0,0,1,0,0,Matches
Rk
426,Kevin Long,ie IRL,DF,Toronto FC,33,1990,23.5,12,0.51,11,0,0,1,0,0,1,0.04,1,0,0,0,0,0,Matches
427,Matthew Longstaff,eng ENG,MF,Toronto FC,23,2000,24.7,54,2.19,46,0,1,4,2,1,4,0.16,3,0,0,1,0,0,Matches
428,Antino Lopez,us USA,MF,Seattle Sounders,21,2002,0.1,1,15.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
429,Hernán López Muñoz,ar ARG,MFFW,SJ Earthquakes,23,2000,20.2,86,4.26,56,4,7,4,10,5,5,0.25,3,0,0,1,0,1,Matches
430,Marvin Loría,cr CRC,MF,Portland Timbers,26,1997,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
431,Evan Louro,us USA,GK,FC Cincinnati,28,1996,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
432,Daniel Lovitz,us USA,DF,Nashville SC,32,1991,25.2,54,2.14,39,12,0,0,3,0,3,0.12,2,1,0,0,0,0,Matches
433,Damion Lowe,jm JAM,DF,Philadelphia Union,30,1993,10.7,12,1.12,10,0,0,0,0,2,0,0.00,0,0,0,0,0,0,Matches
434,Eduard Löwen,de GER,MF,St. Louis,27,1997,20.6,91,4.41,56,19,2,10,3,1,8,0.39,5,1,0,2,0,0,Matches
435,Diego Luna,us USA,FW,Real Salt Lake,20,2003,24.5,109,4.45,73,9,8,11,7,1,11,0.45,7,3,1,0,0,0,Matches
436,Benjamin Lundt,de GER,GK,St. Louis,28,1995,2.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
437,Jack Lynn,us USA,FWMF,Orlando City,24,2000,2.8,1,0.35,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
438,Larrys Mabiala,cd COD,DF,Portland Timbers,36,1987,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
439,Aimé Mabika,zm ZAM,DF,Toronto FC,25,1998,5.2,3,0.58,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
440,Zac MacMath,us USA,GK,Real Salt Lake,32,1991,23.0,10,0.43,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
441,Lukas MacNaughton,ca CAN,DF,Nashville SC,28,1995,4.6,5,1.09,2,1,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
442,Talles Magno,br BRA,FWMF,NYCFC,21,2002,0.8,2,2.65,1,0,0,0,1,0,1,1.32,0,0,0,0,1,0,Matches
443,Jack Maher,us USA,DF,Nashville SC,24,1999,27.0,9,0.33,7,0,0,1,0,1,1,0.04,1,0,0,0,0,0,Matches
444,Cassius Mailula,za RSA,MFDF,Toronto FC,22,2001,0.2,1,4.74,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
445,Adilson Malanda,fr FRA,DF,Charlotte,22,2001,32.0,18,0.56,15,0,0,0,1,2,3,0.09,1,0,0,0,1,1,Matches
446,Elias Manoel,br BRA,FW,NY Red Bulls,22,2001,17.2,41,2.39,25,0,3,7,6,0,6,0.35,5,0,0,0,1,0,Matches
447,Dominik Marczuk,pl POL,FW,Real Salt Lake,20,2003,5.0,22,4.38,16,0,2,1,2,1,3,0.60,1,0,1,0,0,1,Matches
448,Paul Marie,fr FRA,DFFW,SJ Earthquakes,28,1995,17.1,32,1.87,28,0,2,0,1,1,1,0.06,1,0,0,0,0,0,Matches
449,Anthony Markanich,ph PHI,MFDF,Minnesota Utd,24,1999,0.7,4,5.81,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
450,Anthony Markanich,ph PHI,DF,St. Louis,24,1999,14.6,34,2.33,28,3,0,1,0,2,1,0.07,0,1,0,0,0,0,Matches
Rk
451,Idan Markovich,il ISR,FW,Charlotte,19,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
452,Marlon,br BRA,DF,LAFC,28,1995,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
453,Jahkeele Marshall-Rutty,ca CAN,DFMF,Toronto FC,19,2004,11.5,21,1.82,16,0,2,2,1,0,5,0.43,3,0,1,1,0,0,Matches
454,Jahkeele Marshall-Rutty,ca CAN,DFMF,CF Montréal,19,2004,7.2,11,1.52,11,0,0,0,0,0,1,0.14,1,0,0,0,0,0,Matches
455,Alonso Martínez,cr CRC,FW,NYCFC,25,1998,16.5,24,1.45,19,0,1,3,0,1,4,0.24,3,0,1,0,0,0,Matches
456,David Martínez,ve VEN,FWMF,LAFC,17,2006,5.1,18,3.56,11,1,2,4,0,0,3,0.59,2,0,0,1,0,0,Matches
457,Josef Martínez,ve VEN,FWMF,CF Montréal,30,1993,15.3,37,2.43,26,0,2,9,0,0,5,0.33,3,0,1,1,0,0,Matches
458,Luís Martins,pt POR,DFMF,Vancouver W'caps,31,1992,8.6,14,1.63,13,0,0,0,1,0,1,0.12,1,0,0,0,0,0,Matches
459,Thiago Martins,br BRA,DF,NYCFC,28,1995,31.0,18,0.58,14,0,0,2,0,2,2,0.06,1,0,0,1,0,0,Matches
460,Alexandru Mățan,ro ROU,MF,Columbus Crew,24,1999,16.0,49,3.06,38,6,1,2,2,0,8,0.50,4,1,1,1,1,0,Matches
461,Jimmy Maurer,us USA,GK,FC Dallas,35,1988,4.0,1,0.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
462,Andreas Maxsø,dk DEN,DF,Colorado Rapids,29,1994,34.0,10,0.29,8,0,0,2,0,0,2,0.06,1,0,0,1,0,0,Matches
463,Olivier Mbaizo,cm CMR,DF,Philadelphia Union,26,1997,12.3,28,2.27,25,1,1,1,0,0,4,0.32,3,0,0,1,0,0,Matches
464,John McCarthy,us USA,GK,LA Galaxy,31,1992,32.0,5,0.16,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
465,Dax McCarty,us USA,MF,Atlanta Utd,36,1987,10.2,28,2.75,22,1,0,3,0,2,1,0.10,1,0,0,0,0,0,Matches
466,Christian McFarlane,eng ENG,DFMF,NYCFC,17,2007,4.0,10,2.45,10,0,0,0,0,0,1,0.24,1,0,0,0,0,0,Matches
467,Jack McGlynn,us USA,MF,Philadelphia Union,20,2003,25.7,116,4.52,91,16,0,2,5,2,8,0.31,6,2,0,0,0,0,Matches
468,Zac McGraw,ca CAN,DF,Portland Timbers,26,1997,9.5,4,0.42,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
469,Duncan McGuire,us USA,FW,Orlando City,22,2001,17.8,30,1.69,20,0,2,4,3,1,5,0.28,4,0,0,1,0,0,Matches
470,Thomas McNamara,us USA,FWMF,NE Revolution,32,1991,2.3,5,2.22,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
471,Brendan McSorley,us USA,FW,St. Louis,21,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
472,Christopher McVey,se SWE,DF,D.C. United,26,1997,23.8,16,0.67,12,0,0,2,1,1,1,0.04,1,0,0,0,0,0,Matches
473,Ryan Meara,us USA,GK,NY Red Bulls,33,1990,7.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
474,Tim Melia,us USA,GK,Sporting KC,37,1986,28.0,4,0.14,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
475,Jonathan Mensah,gh GHA,DFFW,NE Revolution,33,1990,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
Rk
476,Loïc Mesanvi,tg TOG,FWMF,Minnesota Utd,20,2003,0.7,1,1.38,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
477,Lionel Messi,ar ARG,FWMF,Inter Miami,36,1987,16.5,104,6.29,63,8,17,6,9,1,26,1.57,20,1,4,1,0,0,Matches
478,Matt Miazga,us USA,DF,FC Cincinnati,28,1995,15.7,11,0.70,10,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
479,Micael,br BRA,DF,Houston Dynamo,23,2000,30.8,17,0.55,14,0,0,1,1,1,0,0.00,0,0,0,0,0,0,Matches
480,Benji Michel,us USA,FWMF,Real Salt Lake,26,1997,0.4,1,2.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
481,Novak Mićović,rs SRB,GK,LA Galaxy,22,2001,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
482,Djordje Mihailovic,us USA,MF,Colorado Rapids,25,1998,27.5,173,6.30,94,55,3,7,12,2,21,0.76,10,6,0,4,0,1,Matches
483,Jovan Mijatović,rs SRB,FWMF,NYCFC,18,2005,3.0,9,3.00,4,1,1,2,1,0,0,0.00,0,0,0,0,0,0,Matches
484,Eric Miller,us USA,DF,Portland Timbers,31,1993,11.2,9,0.80,6,1,0,2,0,0,2,0.18,2,0,0,0,0,0,Matches
485,Kamal Miller,ca CAN,DF,Portland Timbers,26,1997,21.8,9,0.41,9,0,0,0,0,0,2,0.09,2,0,0,0,0,0,Matches
486,Peyton Miller,us USA,DF,NE Revolution,16,2007,7.6,15,1.98,13,0,2,0,0,0,2,0.26,2,0,0,0,0,0,Matches
487,Tyler Miller,us USA,GK,D.C. United,30,1993,5.0,3,0.60,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
488,Georgi Minoungou,ci CIV,FW,Seattle Sounders,21,2002,4.1,16,3.87,10,0,4,0,2,0,1,0.24,1,0,0,0,0,0,Matches
489,Aleksei Miranchuk,ru RUS,MFFW,Atlanta Utd,28,1995,8.3,39,4.69,28,7,1,1,1,1,3,0.36,2,1,0,0,0,0,Matches
490,Roald Mitchell,us USA,FW,NY Red Bulls,21,2003,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
491,Shakur Mohammed,gh GHA,MFFW,Orlando City,20,2003,0.1,1,18.00,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
492,Shaq Moore,us USA,DF,Nashville SC,27,1996,18.6,39,2.10,29,1,3,5,1,0,4,0.22,3,0,0,1,0,0,Matches
493,Felipe Mora,cl CHI,FW,Portland Timbers,30,1993,21.0,48,2.28,35,0,2,6,4,1,9,0.43,6,0,0,1,2,0,Matches
494,Alfredo Morales,us USA,MF,SJ Earthquakes,33,1990,7.2,16,2.22,11,1,0,2,1,1,0,0.00,0,0,0,0,0,0,Matches
495,Efrain Morales,bo BOL,DF,Atlanta Utd,19,2004,2.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
496,Maximiliano Moralez,ar ARG,MFFW,NYCFC,36,1987,10.0,63,6.29,50,4,2,1,5,1,12,1.20,9,0,1,1,0,1,Matches
497,Steven Moreira,cv CPV,DF,Columbus Crew,29,1994,23.4,41,1.75,39,0,0,1,0,1,5,0.21,5,0,0,0,0,0,Matches
498,Junior Moreno,ve VEN,MFFW,Houston Dynamo,30,1993,0.2,1,4.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
499,Santiago Moreno,co COL,FWMF,Portland Timbers,23,2000,27.1,135,4.99,105,5,7,7,6,5,16,0.59,14,0,2,0,0,0,Matches
500,Lewis Morgan,sct SCO,FWMF,NY Red Bulls,27,1996,26.8,101,3.77,71,4,7,12,6,1,14,0.52,10,0,0,0,4,0,Matches
Rk
501,Aidan Morris,us USA,MF,Columbus Crew,22,2001,14.2,43,3.04,35,2,0,3,1,2,8,0.57,6,0,0,0,1,1,Matches
502,Jordan Morris,us USA,FW,Seattle Sounders,29,1994,31.0,96,3.10,79,0,2,11,4,0,15,0.48,9,0,0,3,3,0,Matches
503,Edwin Mosquera,co COL,FWMF,Atlanta Utd,22,2001,7.0,41,5.89,23,1,8,2,6,1,4,0.58,4,0,0,0,0,0,Matches
504,Jean Mota,br BRA,MF,Inter Miami,30,1993,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
505,Cole Mrowka,us USA,MF,Columbus Crew,17,2006,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
506,Chris Mueller,us USA,FWMF,Chicago Fire,27,1996,15.0,46,3.06,37,1,2,2,3,1,5,0.33,4,0,0,1,0,0,Matches
507,Hany Mukhtar,de GER,MFFW,Nashville SC,28,1995,30.5,156,5.11,71,47,9,15,13,1,20,0.66,11,3,3,2,1,0,Matches
508,Luis Müller,de GER,FWMF,LAFC,22,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
509,Daniel Munie,us USA,DF,SJ Earthquakes,23,2000,12.4,7,0.57,5,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
510,Luis Muriel,co COL,FWMF,Orlando City,32,1991,17.6,87,4.94,67,2,5,6,4,3,12,0.68,9,0,0,2,1,0,Matches
511,Ian Murphy,us USA,DF,FC Cincinnati,24,2000,25.4,16,0.63,15,0,0,1,0,0,2,0.08,2,0,0,0,0,0,Matches
512,Jacob Murrell,us USA,FWMF,D.C. United,19,2004,9.8,22,2.24,17,2,0,3,0,0,5,0.51,4,0,0,1,0,0,Matches
513,Petar Musa,hr CRO,FW,FC Dallas,25,1998,25.5,58,2.27,46,0,5,6,1,0,6,0.23,3,0,2,1,0,0,Matches
514,Daniel Musovski,us USA,FWMF,Seattle Sounders,28,1995,5.7,10,1.73,6,0,1,2,1,0,2,0.35,1,0,0,0,1,0,Matches
515,Alex Muyl,us USA,FWDF,Nashville SC,28,1995,25.6,54,2.11,37,1,5,5,3,3,3,0.12,2,0,1,0,0,0,Matches
516,Tristan Muyumba,,MF,Atlanta Utd,26,1997,23.5,54,2.30,41,1,4,4,3,1,3,0.13,3,0,0,0,0,0,Matches
517,Darlington Nagbe,us USA,MF,Columbus Crew,33,1990,26.1,44,1.69,39,1,0,2,2,0,4,0.15,4,0,0,0,0,0,Matches
518,Federico Navarro,ar ARG,MF,Chicago Fire,23,2000,7.5,12,1.59,8,0,1,2,1,0,1,0.13,1,0,0,0,0,0,Matches
519,Rafael Navarro,br BRA,FW,Colorado Rapids,23,2000,30.8,88,2.86,59,0,7,7,14,1,14,0.45,8,0,1,4,1,0,Matches
520,Logan Ndenbe,be BEL,DF,Sporting KC,23,2000,2.7,7,2.62,4,0,1,1,0,1,0,0.00,0,0,0,0,0,0,Matches
521,Jalen Neal,us USA,DF,LA Galaxy,20,2003,15.4,9,0.59,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
522,Dylan Nealis,us USA,DF,NY Red Bulls,25,1998,25.9,75,2.90,59,5,1,6,3,1,9,0.35,7,1,0,1,0,0,Matches
523,Sean Nealis,us USA,DF,NY Red Bulls,27,1997,24.8,20,0.80,13,0,0,5,2,0,4,0.16,2,0,0,1,1,0,Matches
524,Franco Negri,ar ARG,DF,Inter Miami,28,1995,8.8,16,1.82,15,0,0,0,1,0,3,0.34,3,0,0,0,0,0,Matches
525,John Nelson,us USA,DF,LA Galaxy,25,1998,13.0,11,0.85,11,0,0,0,0,0,1,0.08,1,0,0,0,0,0,Matches
Rk
526,Jake Nerwinski,us USA,DF,St. Louis,29,1994,6.2,4,0.65,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
527,Serge Ngoma,us USA,MFFW,NY Red Bulls,18,2005,1.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
528,Joakim Nilsson,se SWE,DF,St. Louis,29,1994,13.5,6,0.45,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
529,Nolan Norris,us USA,MF,FC Dallas,18,2005,2.2,4,1.86,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
530,Tsiki Ntsabeleng,za RSA,MFFW,FC Dallas,25,1998,12.1,31,2.57,30,0,0,0,1,0,3,0.25,3,0,0,0,0,0,Matches
531,Obinna Nwobodo,ng NGA,MF,FC Cincinnati,27,1996,27.3,39,1.43,37,1,1,0,0,0,8,0.29,7,0,1,0,0,0,Matches
532,Moses Nyeman,us USA,MF,Minnesota Utd,20,2003,1.5,2,1.35,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
533,Lewis O'Brien,eng ENG,MF,LAFC,25,1998,8.7,34,3.90,31,0,2,1,0,0,2,0.23,2,0,0,0,0,0,Matches
534,Aidan O'Connor,us USA,DF,NY Red Bulls,22,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
535,Rory O'Driscoll,us USA,FWMF,Minnesota Utd,23,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
536,Shane O'Neill,us USA,DF,Toronto FC,30,1993,12.6,10,0.79,9,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
537,Kevin O'Toole,us USA,DF,NYCFC,25,1998,26.6,50,1.88,40,3,3,3,1,0,5,0.19,4,0,0,0,1,0,Matches
538,Jáder Obrian,co COL,FWMF,Austin,28,1995,25.0,45,1.80,33,1,0,5,6,0,4,0.16,4,0,0,0,0,0,Matches
539,Édier Ocampo,co COL,DFFW,Vancouver W'caps,20,2003,2.0,2,1.02,0,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
540,Agustin Ojeda,ar ARG,FW,NYCFC,19,2004,10.3,31,3.01,27,0,2,1,1,0,1,0.10,1,0,0,0,0,0,Matches
541,Braian Ojeda,py PAR,MF,Real Salt Lake,23,2000,29.9,76,2.54,55,0,6,4,5,6,9,0.30,6,0,0,1,1,1,Matches
